gene_symbol	route	accessibility_status	source
SCARNA8	unknown	UNKNOWN	local_default
SCARNA9	unknown	UNKNOWN	local_default
SCARNA9L	unknown	UNKNOWN	local_default
SCART1	unknown	UNKNOWN	local_default
SCAT8	unknown	UNKNOWN	local_default
SCCPDH	unknown	UNKNOWN	local_default
SCD	unknown	UNKNOWN	local_default
SCD5	unknown	UNKNOWN	local_default
SCEL	unknown	UNKNOWN	local_default
SCFD1	unknown	UNKNOWN	local_default
SCFD2	unknown	UNKNOWN	local_default
SCG2	unknown	UNKNOWN	local_default
SCG3	unknown	UNKNOWN	local_default
SCG5	unknown	UNKNOWN	local_default
SCGB1A1	unknown	UNKNOWN	local_default
SCGB1D1	unknown	UNKNOWN	local_default
SCGB1D2	unknown	UNKNOWN	local_default
SCGB1D4	unknown	UNKNOWN	local_default
SCGB2A1	unknown	UNKNOWN	local_default
SCGB2A2	unknown	UNKNOWN	local_default
SCGB2B2	unknown	UNKNOWN	local_default
SCGB3A1	unknown	UNKNOWN	local_default
SCGB3A2	unknown	UNKNOWN	local_default
SCGN	unknown	UNKNOWN	local_default
SCHIP1	unknown	UNKNOWN	local_default
SCIMP	unknown	UNKNOWN	local_default
SCIN	unknown	UNKNOWN	local_default
SCLT1	unknown	UNKNOWN	local_default
SCLY	unknown	UNKNOWN	local_default
SCMH1	unknown	UNKNOWN	local_default
SCMH1-DT	unknown	UNKNOWN	local_default
SCML1	unknown	UNKNOWN	local_default
SCML2	unknown	UNKNOWN	local_default
SCML4	unknown	UNKNOWN	local_default
SCN10A	unknown	UNKNOWN	local_default
SCN11A	unknown	UNKNOWN	local_default
SCN1A	unknown	UNKNOWN	local_default
SCN1B	unknown	UNKNOWN	local_default
SCN2A	unknown	UNKNOWN	local_default
SCN2B	unknown	UNKNOWN	local_default
SCN3A	unknown	UNKNOWN	local_default
SCN3B	unknown	UNKNOWN	local_default
SCN4A	unknown	UNKNOWN	local_default
SCN4B	unknown	UNKNOWN	local_default
SCN5A	unknown	UNKNOWN	local_default
SCN7A	unknown	UNKNOWN	local_default
SCN8A	unknown	UNKNOWN	local_default
SCN9A	unknown	UNKNOWN	local_default
SCNN1A	unknown	UNKNOWN	local_default
SCNN1B	unknown	UNKNOWN	local_default
SCNN1D	unknown	UNKNOWN	local_default
SCNN1G	unknown	UNKNOWN	local_default
SCO1	unknown	UNKNOWN	local_default
SCO2	unknown	UNKNOWN	local_default
SCOC	unknown	UNKNOWN	local_default
SCOC-AS1	unknown	UNKNOWN	local_default
SCP2	unknown	UNKNOWN	local_default
SCP2D1	unknown	UNKNOWN	local_default
SCPEP1	unknown	UNKNOWN	local_default
SCRG1	unknown	UNKNOWN	local_default
SCRIB	unknown	UNKNOWN	local_default
SCRN1	unknown	UNKNOWN	local_default
SCRN2	unknown	UNKNOWN	local_default
SCRN3	unknown	UNKNOWN	local_default
SCRT1	unknown	UNKNOWN	local_default
SCRT2	unknown	UNKNOWN	local_default
SCT	unknown	UNKNOWN	local_default
SCTR	unknown	UNKNOWN	local_default
SCUBE1	unknown	UNKNOWN	local_default
SCUBE2	unknown	UNKNOWN	local_default
SCUBE3	unknown	UNKNOWN	local_default
SCX	unknown	UNKNOWN	local_default
SCYL1	unknown	UNKNOWN	local_default
SCYL2	unknown	UNKNOWN	local_default
SCYL2P1	unknown	UNKNOWN	local_default
SCYL3	unknown	UNKNOWN	local_default
SDAD1	unknown	UNKNOWN	local_default
SDAD1P1	unknown	UNKNOWN	local_default
SDC1	unknown	UNKNOWN	local_default
SDC2	unknown	UNKNOWN	local_default
SDC3	unknown	UNKNOWN	local_default
SDC4	unknown	UNKNOWN	local_default
SDCBP	unknown	UNKNOWN	local_default
SDCBP2	unknown	UNKNOWN	local_default
SDCBP2-AS1	unknown	UNKNOWN	local_default
SDCBPP3	unknown	UNKNOWN	local_default
SDCCAG3	unknown	UNKNOWN	local_default
SDCCAG8	unknown	UNKNOWN	local_default
SDE2	unknown	UNKNOWN	local_default
SDF2	unknown	UNKNOWN	local_default
SDF2L1	unknown	UNKNOWN	local_default
SDF4	unknown	UNKNOWN	local_default
SDHA	unknown	UNKNOWN	local_default
SDHAF1	unknown	UNKNOWN	local_default
SDHAF2	unknown	UNKNOWN	local_default
SDHAF3	unknown	UNKNOWN	local_default
SDHAF4	unknown	UNKNOWN	local_default
SDHAP1	unknown	UNKNOWN	local_default
SDHAP2	unknown	UNKNOWN	local_default
SDHAP3	unknown	UNKNOWN	local_default
SDHAP4	unknown	UNKNOWN	local_default
SDHB	unknown	UNKNOWN	local_default
SDHC	unknown	UNKNOWN	local_default
SDHD	unknown	UNKNOWN	local_default
SDK1	unknown	UNKNOWN	local_default
SDK2	unknown	UNKNOWN	local_default
SDPR	unknown	UNKNOWN	local_default
SDR16C5	unknown	UNKNOWN	local_default
SDR39U1	unknown	UNKNOWN	local_default
SDR42E1	unknown	UNKNOWN	local_default
SDR42E1P5	unknown	UNKNOWN	local_default
SDR42E2	unknown	UNKNOWN	local_default
SDR9C7	unknown	UNKNOWN	local_default
SDS	unknown	UNKNOWN	local_default
SDSL	unknown	UNKNOWN	local_default
SEBOX	unknown	UNKNOWN	local_default
SEC11A	unknown	UNKNOWN	local_default
SEC11C	unknown	UNKNOWN	local_default
SEC13	unknown	UNKNOWN	local_default
SEC14L1	unknown	UNKNOWN	local_default
SEC14L1P1	unknown	UNKNOWN	local_default
SEC14L2	unknown	UNKNOWN	local_default
SEC14L3	unknown	UNKNOWN	local_default
SEC14L4	unknown	UNKNOWN	local_default
SEC14L5	unknown	UNKNOWN	local_default
SEC16A	unknown	UNKNOWN	local_default
SEC16B	unknown	UNKNOWN	local_default
SEC1P	unknown	UNKNOWN	local_default
SEC22A	unknown	UNKNOWN	local_default
SEC22B	unknown	UNKNOWN	local_default
SEC22C	unknown	UNKNOWN	local_default
SEC23A	unknown	UNKNOWN	local_default
SEC23A-AS1	unknown	UNKNOWN	local_default
SEC23B	unknown	UNKNOWN	local_default
SEC23IP	unknown	UNKNOWN	local_default
SEC24A	unknown	UNKNOWN	local_default
SEC24AP1	unknown	UNKNOWN	local_default
SEC24B	unknown	UNKNOWN	local_default
SEC24B-AS1	unknown	UNKNOWN	local_default
SEC24C	unknown	UNKNOWN	local_default
SEC24D	unknown	UNKNOWN	local_default
SEC31A	unknown	UNKNOWN	local_default
SEC31B	unknown	UNKNOWN	local_default
SEC61A1	unknown	UNKNOWN	local_default
SEC61A2	unknown	UNKNOWN	local_default
SEC61B	unknown	UNKNOWN	local_default
SEC61G	unknown	UNKNOWN	local_default
SEC62	unknown	UNKNOWN	local_default
SEC63	unknown	UNKNOWN	local_default
SEC63P1	unknown	UNKNOWN	local_default
SECISBP2	unknown	UNKNOWN	local_default
SECISBP2L	unknown	UNKNOWN	local_default
SECTM1	unknown	UNKNOWN	local_default
SEH1L	unknown	UNKNOWN	local_default
SEL1L	unknown	UNKNOWN	local_default
SEL1L2	unknown	UNKNOWN	local_default
SEL1L3	unknown	UNKNOWN	local_default
SELE	surface	SUPPORTED	curated_local_v0
SELENBP1	unknown	UNKNOWN	local_default
SELENOF	unknown	UNKNOWN	local_default
SELENOH	unknown	UNKNOWN	local_default
SELENOI	unknown	UNKNOWN	local_default
SELENOK	unknown	UNKNOWN	local_default
SELENOM	unknown	UNKNOWN	local_default
SELENON	unknown	UNKNOWN	local_default
SELENOO	unknown	UNKNOWN	local_default
SELENOP	unknown	UNKNOWN	local_default
SELENOS	unknown	UNKNOWN	local_default
SELENOT	unknown	UNKNOWN	local_default
SELENOW	unknown	UNKNOWN	local_default
SELK	unknown	UNKNOWN	local_default
SELL	unknown	UNKNOWN	local_default
SELO	unknown	UNKNOWN	local_default
SELP	unknown	UNKNOWN	local_default
SELPLG	unknown	UNKNOWN	local_default
SELT	unknown	UNKNOWN	local_default
SELV	unknown	UNKNOWN	local_default
SEM1	unknown	UNKNOWN	local_default
SEMA3A	unknown	UNKNOWN	local_default
SEMA3B	unknown	UNKNOWN	local_default
SEMA3C	unknown	UNKNOWN	local_default
SEMA3D	unknown	UNKNOWN	local_default
SEMA3E	unknown	UNKNOWN	local_default
SEMA3F	unknown	UNKNOWN	local_default
SEMA3F-AS1	unknown	UNKNOWN	local_default
SEMA3G	unknown	UNKNOWN	local_default
SEMA4A	unknown	UNKNOWN	local_default
SEMA4B	unknown	UNKNOWN	local_default
SEMA4C	unknown	UNKNOWN	local_default
SEMA4D	unknown	UNKNOWN	local_default
SEMA4F	unknown	UNKNOWN	local_default
SEMA4G	unknown	UNKNOWN	local_default
SEMA5A	unknown	UNKNOWN	local_default
SEMA5B	unknown	UNKNOWN	local_default
SEMA6A	unknown	UNKNOWN	local_default
SEMA6A-AS1	unknown	UNKNOWN	local_default
SEMA6A-AS2	unknown	UNKNOWN	local_default
SEMA6B	unknown	UNKNOWN	local_default
SEMA6C	unknown	UNKNOWN	local_default
SEMA6D	unknown	UNKNOWN	local_default
SEMA7A	unknown	UNKNOWN	local_default
SEMG1	unknown	UNKNOWN	local_default
SEMG2	unknown	UNKNOWN	local_default
SENCR	unknown	UNKNOWN	local_default
SENP1	unknown	UNKNOWN	local_default
SENP2	unknown	UNKNOWN	local_default
SENP3	unknown	UNKNOWN	local_default
SENP5	unknown	UNKNOWN	local_default
SENP6	unknown	UNKNOWN	local_default
SENP7	unknown	UNKNOWN	local_default
SENP8	unknown	UNKNOWN	local_default
SEP15	unknown	UNKNOWN	local_default
SEPHS1	unknown	UNKNOWN	local_default
SEPHS1P6	unknown	UNKNOWN	local_default
SEPHS2	unknown	UNKNOWN	local_default
SEPN1	unknown	UNKNOWN	local_default
SEPP1	unknown	UNKNOWN	local_default
SEPSECS	unknown	UNKNOWN	local_default
SEPT1	unknown	UNKNOWN	local_default
SEPT10	unknown	UNKNOWN	local_default
SEPT11	unknown	UNKNOWN	local_default
SEPT12	unknown	UNKNOWN	local_default
SEPT14	unknown	UNKNOWN	local_default
SEPT2	unknown	UNKNOWN	local_default
SEPT3	unknown	UNKNOWN	local_default
SEPT4	unknown	UNKNOWN	local_default
SEPT5-GP1BB	unknown	UNKNOWN	local_default
SEPT6	unknown	UNKNOWN	local_default
SEPT7	unknown	UNKNOWN	local_default
SEPT8	unknown	UNKNOWN	local_default
SEPT9	unknown	UNKNOWN	local_default
SEPTIN1	unknown	UNKNOWN	local_default
SEPTIN10	unknown	UNKNOWN	local_default
SEPTIN11	unknown	UNKNOWN	local_default
SEPTIN11-DT	unknown	UNKNOWN	local_default
SEPTIN2	unknown	UNKNOWN	local_default
SEPTIN2P1	unknown	UNKNOWN	local_default
SEPTIN3	unknown	UNKNOWN	local_default
SEPTIN4	unknown	UNKNOWN	local_default
SEPTIN4-AS1	unknown	UNKNOWN	local_default
SEPTIN5	unknown	UNKNOWN	local_default
SEPTIN6	unknown	UNKNOWN	local_default
SEPTIN7	unknown	UNKNOWN	local_default
SEPTIN7-DT	unknown	UNKNOWN	local_default
SEPTIN7P13	unknown	UNKNOWN	local_default
SEPTIN7P15	unknown	UNKNOWN	local_default
SEPTIN7P2	unknown	UNKNOWN	local_default
SEPTIN7P3	unknown	UNKNOWN	local_default
SEPTIN7P5	unknown	UNKNOWN	local_default
SEPTIN8	unknown	UNKNOWN	local_default
SEPTIN9	unknown	UNKNOWN	local_default
SEPW1	unknown	UNKNOWN	local_default
SERAC1	unknown	UNKNOWN	local_default
SERBP1	unknown	UNKNOWN	local_default
SERF1A	unknown	UNKNOWN	local_default
SERF1B	unknown	UNKNOWN	local_default
SERF2	unknown	UNKNOWN	local_default
SERGEF	unknown	UNKNOWN	local_default
SERHL	unknown	UNKNOWN	local_default
SERHL2	unknown	UNKNOWN	local_default
SERINC1	unknown	UNKNOWN	local_default
SERINC2	unknown	UNKNOWN	local_default
SERINC3	unknown	UNKNOWN	local_default
SERINC4	unknown	UNKNOWN	local_default
SERINC5	unknown	UNKNOWN	local_default
SERP1	unknown	UNKNOWN	local_default
SERP2	unknown	UNKNOWN	local_default
SERPINA1	unknown	UNKNOWN	local_default
SERPINA10	unknown	UNKNOWN	local_default
SERPINA11	unknown	UNKNOWN	local_default
SERPINA12	unknown	UNKNOWN	local_default
SERPINA13P	unknown	UNKNOWN	local_default
SERPINA2	unknown	UNKNOWN	local_default
SERPINA3	unknown	UNKNOWN	local_default
SERPINA4	unknown	UNKNOWN	local_default
SERPINA5	unknown	UNKNOWN	local_default
SERPINA6	unknown	UNKNOWN	local_default
SERPINA7	unknown	UNKNOWN	local_default
SERPINA9	unknown	UNKNOWN	local_default
SERPINB1	unknown	UNKNOWN	local_default
SERPINB10	unknown	UNKNOWN	local_default
SERPINB11	unknown	UNKNOWN	local_default
SERPINB12	unknown	UNKNOWN	local_default
SERPINB13	unknown	UNKNOWN	local_default
SERPINB2	unknown	UNKNOWN	local_default
SERPINB3	unknown	UNKNOWN	local_default
SERPINB4	unknown	UNKNOWN	local_default
SERPINB5	unknown	UNKNOWN	local_default
SERPINB6	unknown	UNKNOWN	local_default
SERPINB7	unknown	UNKNOWN	local_default
SERPINB8	unknown	UNKNOWN	local_default
SERPINB9	unknown	UNKNOWN	local_default
SERPINB9P1	unknown	UNKNOWN	local_default
SERPINC1	unknown	UNKNOWN	local_default
SERPIND1	unknown	UNKNOWN	local_default
SERPINE1	secreted	SUPPORTED	curated_local_v0
SERPINE2	unknown	UNKNOWN	local_default
SERPINF1	unknown	UNKNOWN	local_default
SERPINF2	unknown	UNKNOWN	local_default
SERPING1	unknown	UNKNOWN	local_default
SERPINH1	unknown	UNKNOWN	local_default
SERPINI1	unknown	UNKNOWN	local_default
SERPINI2	unknown	UNKNOWN	local_default
SERTAD1	unknown	UNKNOWN	local_default
SERTAD2	unknown	UNKNOWN	local_default
SERTAD3	unknown	UNKNOWN	local_default
SERTAD4	unknown	UNKNOWN	local_default
SERTM1	unknown	UNKNOWN	local_default
SESN1	unknown	UNKNOWN	local_default
SESN2	unknown	UNKNOWN	local_default
SESN3	unknown	UNKNOWN	local_default
SESTD1	unknown	UNKNOWN	local_default
SET	unknown	UNKNOWN	local_default
SETBP1	unknown	UNKNOWN	local_default
SETBP1-DT	unknown	UNKNOWN	local_default
SETD1A	unknown	UNKNOWN	local_default
SETD1B	unknown	UNKNOWN	local_default
SETD2	unknown	UNKNOWN	local_default
SETD3	unknown	UNKNOWN	local_default
SETD4	unknown	UNKNOWN	local_default
SETD5	unknown	UNKNOWN	local_default
SETD6	unknown	UNKNOWN	local_default
SETD7	unknown	UNKNOWN	local_default
SETD9	unknown	UNKNOWN	local_default
SETDB1	unknown	UNKNOWN	local_default
SETDB2	unknown	UNKNOWN	local_default
SETMAR	unknown	UNKNOWN	local_default
SETP6	unknown	UNKNOWN	local_default
SETSIP	unknown	UNKNOWN	local_default
SETX	unknown	UNKNOWN	local_default
SEZ6	unknown	UNKNOWN	local_default
SEZ6L	unknown	UNKNOWN	local_default
SEZ6L2	unknown	UNKNOWN	local_default
SF1	unknown	UNKNOWN	local_default
SF3A1	unknown	UNKNOWN	local_default
SF3A2	unknown	UNKNOWN	local_default
SF3A3	unknown	UNKNOWN	local_default
SF3A3P1	unknown	UNKNOWN	local_default
SF3B1	unknown	UNKNOWN	local_default
SF3B2	unknown	UNKNOWN	local_default
SF3B3	unknown	UNKNOWN	local_default
SF3B4	unknown	UNKNOWN	local_default
SF3B5	unknown	UNKNOWN	local_default
SF3B6	unknown	UNKNOWN	local_default
SFI1	unknown	UNKNOWN	local_default
SFMBT1	unknown	UNKNOWN	local_default
SFMBT2	unknown	UNKNOWN	local_default
SFN	unknown	UNKNOWN	local_default
SFPQ	unknown	UNKNOWN	local_default
SFR1	unknown	UNKNOWN	local_default
SFRP1	unknown	UNKNOWN	local_default
SFRP2	unknown	UNKNOWN	local_default
SFRP4	unknown	UNKNOWN	local_default
SFRP5	unknown	UNKNOWN	local_default
SFSWAP	unknown	UNKNOWN	local_default
SFT2D1	unknown	UNKNOWN	local_default
SFT2D2	unknown	UNKNOWN	local_default
SFT2D3	unknown	UNKNOWN	local_default
SFTA1P	unknown	UNKNOWN	local_default
SFTA2	unknown	UNKNOWN	local_default
SFTPB	unknown	UNKNOWN	local_default
SFTPC	unknown	UNKNOWN	local_default
SFTPD	unknown	UNKNOWN	local_default
SFXN1	unknown	UNKNOWN	local_default
SFXN2	unknown	UNKNOWN	local_default
SFXN3	unknown	UNKNOWN	local_default
SFXN4	unknown	UNKNOWN	local_default
SFXN5	unknown	UNKNOWN	local_default
SGCA	unknown	UNKNOWN	local_default
SGCB	unknown	UNKNOWN	local_default
SGCD	unknown	UNKNOWN	local_default
SGCE	unknown	UNKNOWN	local_default
SGCG	unknown	UNKNOWN	local_default
SGCZ	unknown	UNKNOWN	local_default
SGF29	unknown	UNKNOWN	local_default
SGIP1	unknown	UNKNOWN	local_default
SGK1	unknown	UNKNOWN	local_default
SGK2	unknown	UNKNOWN	local_default
SGK223	unknown	UNKNOWN	local_default
SGK3	unknown	UNKNOWN	local_default
SGMS1	unknown	UNKNOWN	local_default
SGMS2	unknown	UNKNOWN	local_default
SGO1	unknown	UNKNOWN	local_default
SGO2	unknown	UNKNOWN	local_default
SGPL1	unknown	UNKNOWN	local_default
SGPP1	unknown	UNKNOWN	local_default
SGPP2	unknown	UNKNOWN	local_default
SGSH	unknown	UNKNOWN	local_default
SGSM1	unknown	UNKNOWN	local_default
SGSM2	unknown	UNKNOWN	local_default
SGSM3	unknown	UNKNOWN	local_default
SGTA	unknown	UNKNOWN	local_default
SGTB	unknown	UNKNOWN	local_default
SH2B1	unknown	UNKNOWN	local_default
SH2B2	unknown	UNKNOWN	local_default
SH2B3	unknown	UNKNOWN	local_default
SH2D1A	unknown	UNKNOWN	local_default
SH2D1B	unknown	UNKNOWN	local_default
SH2D2A	unknown	UNKNOWN	local_default
SH2D3A	unknown	UNKNOWN	local_default
SH2D3C	unknown	UNKNOWN	local_default
SH2D4A	unknown	UNKNOWN	local_default
SH2D4B	unknown	UNKNOWN	local_default
SH2D5	unknown	UNKNOWN	local_default
SH2D6	unknown	UNKNOWN	local_default
SH2D7	unknown	UNKNOWN	local_default
SH3BGR	unknown	UNKNOWN	local_default
SH3BGRL	unknown	UNKNOWN	local_default
SH3BGRL2	unknown	UNKNOWN	local_default
SH3BGRL3	unknown	UNKNOWN	local_default
SH3BP1	unknown	UNKNOWN	local_default
SH3BP2	unknown	UNKNOWN	local_default
SH3BP4	unknown	UNKNOWN	local_default
SH3BP5	unknown	UNKNOWN	local_default
SH3BP5-AS1	unknown	UNKNOWN	local_default
SH3BP5L	unknown	UNKNOWN	local_default
SH3D19	unknown	UNKNOWN	local_default
SH3D21	unknown	UNKNOWN	local_default
SH3GL1	unknown	UNKNOWN	local_default
SH3GL1P1	unknown	UNKNOWN	local_default
SH3GL2	unknown	UNKNOWN	local_default
SH3GL3	unknown	UNKNOWN	local_default
SH3GLB1	unknown	UNKNOWN	local_default
SH3GLB2	unknown	UNKNOWN	local_default
SH3KBP1	unknown	UNKNOWN	local_default
SH3PXD2A	unknown	UNKNOWN	local_default
SH3PXD2B	unknown	UNKNOWN	local_default
SH3RF1	unknown	UNKNOWN	local_default
SH3RF2	unknown	UNKNOWN	local_default
SH3RF3	unknown	UNKNOWN	local_default
SH3TC1	unknown	UNKNOWN	local_default
SH3TC2	unknown	UNKNOWN	local_default
SH3YL1	unknown	UNKNOWN	local_default
SHANK1	unknown	UNKNOWN	local_default
SHANK2	unknown	UNKNOWN	local_default
SHANK2-AS3	unknown	UNKNOWN	local_default
SHANK3	unknown	UNKNOWN	local_default
SHARPIN	unknown	UNKNOWN	local_default
SHB	unknown	UNKNOWN	local_default
SHBG	unknown	UNKNOWN	local_default
SHC1	unknown	UNKNOWN	local_default
SHC2	unknown	UNKNOWN	local_default
SHC3	unknown	UNKNOWN	local_default
SHC4	unknown	UNKNOWN	local_default
SHCBP1	unknown	UNKNOWN	local_default
SHCBP1L	unknown	UNKNOWN	local_default
SHD	unknown	UNKNOWN	local_default
SHE	unknown	UNKNOWN	local_default
SHF	unknown	UNKNOWN	local_default
SHFL	unknown	UNKNOWN	local_default
SHFM1	unknown	UNKNOWN	local_default
SHH	unknown	UNKNOWN	local_default
SHISA2	unknown	UNKNOWN	local_default
SHISA3	unknown	UNKNOWN	local_default
SHISA4	unknown	UNKNOWN	local_default
SHISA5	unknown	UNKNOWN	local_default
SHISA6	unknown	UNKNOWN	local_default
SHISA7	unknown	UNKNOWN	local_default
SHISA9	unknown	UNKNOWN	local_default
SHISAL1	unknown	UNKNOWN	local_default
SHKBP1	unknown	UNKNOWN	local_default
SHLD1	unknown	UNKNOWN	local_default
SHLD2	unknown	UNKNOWN	local_default
SHLD2P1	unknown	UNKNOWN	local_default
SHLD3	unknown	UNKNOWN	local_default
SHMT1	unknown	UNKNOWN	local_default
SHMT2	unknown	UNKNOWN	local_default
SHOC2	unknown	UNKNOWN	local_default
SHOX	unknown	UNKNOWN	local_default
SHOX2	unknown	UNKNOWN	local_default
SHPK	unknown	UNKNOWN	local_default
SHPRH	unknown	UNKNOWN	local_default
SHQ1	unknown	UNKNOWN	local_default
SHROOM1	unknown	UNKNOWN	local_default
SHROOM2	unknown	UNKNOWN	local_default
SHROOM3	unknown	UNKNOWN	local_default
SHROOM4	unknown	UNKNOWN	local_default
SHTN1	unknown	UNKNOWN	local_default
SI	unknown	UNKNOWN	local_default
SIAE	unknown	UNKNOWN	local_default
SIAH1	unknown	UNKNOWN	local_default
SIAH2	unknown	UNKNOWN	local_default
SIAH3	unknown	UNKNOWN	local_default
SIDT1	unknown	UNKNOWN	local_default
SIDT2	unknown	UNKNOWN	local_default
SIGIRR	unknown	UNKNOWN	local_default
SIGLEC1	unknown	UNKNOWN	local_default
SIGLEC10	unknown	UNKNOWN	local_default
SIGLEC11	unknown	UNKNOWN	local_default
SIGLEC12	unknown	UNKNOWN	local_default
SIGLEC14	unknown	UNKNOWN	local_default
SIGLEC15	unknown	UNKNOWN	local_default
SIGLEC16	unknown	UNKNOWN	local_default
SIGLEC17P	unknown	UNKNOWN	local_default
SIGLEC5	unknown	UNKNOWN	local_default
SIGLEC6	unknown	UNKNOWN	local_default
SIGLEC7	unknown	UNKNOWN	local_default
SIGLEC8	unknown	UNKNOWN	local_default
SIGLEC9	unknown	UNKNOWN	local_default
SIGLECL1	unknown	UNKNOWN	local_default
SIGMAR1	unknown	UNKNOWN	local_default
SIK1	unknown	UNKNOWN	local_default
SIK2	unknown	UNKNOWN	local_default
SIK3	unknown	UNKNOWN	local_default
SIKE1	unknown	UNKNOWN	local_default
SIL1	unknown	UNKNOWN	local_default
SIM1	unknown	UNKNOWN	local_default
SIM2	unknown	UNKNOWN	local_default
SIMC1	unknown	UNKNOWN	local_default
SIN3A	unknown	UNKNOWN	local_default
SIN3B	unknown	UNKNOWN	local_default
SINHCAF	unknown	UNKNOWN	local_default
SIPA1	unknown	UNKNOWN	local_default
SIPA1L1	unknown	UNKNOWN	local_default
SIPA1L2	unknown	UNKNOWN	local_default
SIPA1L3	unknown	UNKNOWN	local_default
SIRAL1	unknown	UNKNOWN	local_default
SIRAL2	unknown	UNKNOWN	local_default
SIRPA	unknown	UNKNOWN	local_default
SIRPB1	unknown	UNKNOWN	local_default
SIRPB2	unknown	UNKNOWN	local_default
SIRPD	unknown	UNKNOWN	local_default
SIRPG	unknown	UNKNOWN	local_default
SIRT1	unknown	UNKNOWN	local_default
SIRT2	unknown	UNKNOWN	local_default
SIRT3	unknown	UNKNOWN	local_default
SIRT4	unknown	UNKNOWN	local_default
SIRT5	unknown	UNKNOWN	local_default
SIRT6	unknown	UNKNOWN	local_default
SIRT7	unknown	UNKNOWN	local_default
SIT1	unknown	UNKNOWN	local_default
SIVA1	unknown	UNKNOWN	local_default
SIX1	unknown	UNKNOWN	local_default
SIX2	unknown	UNKNOWN	local_default
SIX3	unknown	UNKNOWN	local_default
SIX4	unknown	UNKNOWN	local_default
SIX5	unknown	UNKNOWN	local_default
SIX6	unknown	UNKNOWN	local_default
SKA1	unknown	UNKNOWN	local_default
SKA2	unknown	UNKNOWN	local_default
SKA3	unknown	UNKNOWN	local_default
SKAP1	unknown	UNKNOWN	local_default
SKAP2	unknown	UNKNOWN	local_default
SKCG-1	unknown	UNKNOWN	local_default
SKI	unknown	UNKNOWN	local_default
SKIC2	unknown	UNKNOWN	local_default
SKIC3	unknown	UNKNOWN	local_default
SKIC8	unknown	UNKNOWN	local_default
SKIDA1	unknown	UNKNOWN	local_default
SKIL	unknown	UNKNOWN	local_default
SKIV2L	unknown	UNKNOWN	local_default
SKIV2L2	unknown	UNKNOWN	local_default
SKOR1	unknown	UNKNOWN	local_default
SKOR2	unknown	UNKNOWN	local_default
SKP1	unknown	UNKNOWN	local_default
SKP2	unknown	UNKNOWN	local_default
SLA	unknown	UNKNOWN	local_default
SLA2	unknown	UNKNOWN	local_default
SLAIN1	unknown	UNKNOWN	local_default
SLAIN2	unknown	UNKNOWN	local_default
SLAMF1	unknown	UNKNOWN	local_default
SLAMF6	unknown	UNKNOWN	local_default
SLAMF7	unknown	UNKNOWN	local_default
SLAMF8	unknown	UNKNOWN	local_default
SLAMF9	unknown	UNKNOWN	local_default
SLBP	unknown	UNKNOWN	local_default
SLC10A1	unknown	UNKNOWN	local_default
SLC10A2	unknown	UNKNOWN	local_default
SLC10A3	unknown	UNKNOWN	local_default
SLC10A4	unknown	UNKNOWN	local_default
SLC10A5	unknown	UNKNOWN	local_default
SLC10A5P1	unknown	UNKNOWN	local_default
SLC10A6	unknown	UNKNOWN	local_default
SLC10A7	unknown	UNKNOWN	local_default
SLC11A1	unknown	UNKNOWN	local_default
SLC11A2	unknown	UNKNOWN	local_default
SLC12A1	unknown	UNKNOWN	local_default
SLC12A2	unknown	UNKNOWN	local_default
SLC12A2-DT	unknown	UNKNOWN	local_default
SLC12A3	unknown	UNKNOWN	local_default
SLC12A4	unknown	UNKNOWN	local_default
SLC12A5	unknown	UNKNOWN	local_default
SLC12A5-AS1	unknown	UNKNOWN	local_default
SLC12A6	unknown	UNKNOWN	local_default
SLC12A7	unknown	UNKNOWN	local_default
SLC12A8	unknown	UNKNOWN	local_default
SLC12A9	unknown	UNKNOWN	local_default
SLC13A1	unknown	UNKNOWN	local_default
SLC13A2	unknown	UNKNOWN	local_default
SLC13A3	unknown	UNKNOWN	local_default
SLC13A4	unknown	UNKNOWN	local_default
SLC13A5	unknown	UNKNOWN	local_default
SLC14A1	unknown	UNKNOWN	local_default
SLC14A2	unknown	UNKNOWN	local_default
